original_index,event_id,tweet_id,text,user_id,created_at,user_loc,place_type,place_full_name,place_country_code,hashtags,user_mentions,image_urls,entities,words,filtered_words,sampled_words,date
57580,338,265464790019891200,"I'm at Topgun plumbing (Fresno, California) http://t.co/NTHC2K9a",189949478,2012-11-05 14:45:12, WISCONSIN ,,,,[],[],[],"[('Fresno', 'GPE'), ('California', 'GPE')]","['be', 'Fresno', '-PRON-', 'plumb', 'California', 'Topgun']","['be', 'fresno', 'plumb', 'california', 'topgun']",[],2012-11-05
57422,333,265464966063194112,Don't be a Turkey.,752036648,2012-11-05 14:45:54,,,,,[],[],[],"[('Turkey', 'GPE')]","['Turkey', 'not', 'do']","['turkey', 'not', 'do']",[],2012-11-05
54881,300,265466954394005504,"Master Butcher-120013Y0 - Ritz-Carlton, Doha: Job: Culinary Primary Location: QAT-Qatar-Doha… http://t.co/aQb4wC5N",398067695,2012-11-05 14:53:48,UAE,,,,[],[],[],[],"['Primary', 'Location', 'Job', 'Culinary', 'RitzCarlton', '…', 'Doha', 'Butcher120013Y0', 'Master', 'qatqatardoha']","['primary', 'location', 'job', 'culinary', 'ritzcarlton', 'doha', 'master', 'qatqatardoha']","['ritzcarlton', 'qatqatardoha']",2012-11-05
57509,337,265467251975671809,"Suspension of anti-homosexuality laws in Malawi a historic step forward: LONDON, United-Kingdom, November 5, 201... http://t.co/3aHdYYGQ",329209457,2012-11-05 14:54:59,Abuja - Nigeria,,,,[],[],[],"[('Malawi', 'PERSON'), ('LONDON', 'GPE'), ('United-Kingdom', 'GPE'), ('November 5', 'DATE'), ('201', 'CARDINAL')]","['law', 'suspension', 'historic', 'Malawi', 'November', 'forward', 'LONDON', 'antihomosexuality', 'UnitedKingdom', 'step']","['law', 'suspension', 'historic', 'malawi', 'november', 'forward', 'london', 'antihomosexuality', 'unitedkingdom', 'step']",['antihomosexuality'],2012-11-05
55017,302,265468657113632768,Troops kill 13 Kurdish militants in southeastern Turkey: sources http://t.co/R9LeNN62,389927177,2012-11-05 15:00:34,,,,,[],[],[],"[('13', 'CARDINAL'), ('Kurdish', 'NORP'), ('Turkey', 'GPE')]","['Turkey', 'kill', 'militant', 'southeastern', 'kurdish', 'source', 'troop']","['turkey', 'kill', 'militant', 'southeastern', 'kurdish', 'source', 'troop']",[],2012-11-05
23328,52,265469751873118208,Elect Mitt Romney president of the United States http://t.co/DXkWCPPj,139760109,2012-11-05 15:04:55,"Florida, USA",,,,[],[],[],"[('Mitt Romney', 'PERSON'), ('the United States', 'GPE')]","['United', 'president', 'Elect', 'Romney', 'Mitt', 'States']","['united', 'president', 'elect', 'romney', 'mitt', 'states']",[],2012-11-05
55453,307,265470179675365376,Gallery: Crowds gather to witness blindfolded altar boy select Egypt's new Coptic pope: BISHOP TAWADROS has been... http://t.co/lzAtnzyk,499023341,2012-11-05 15:06:37,,,,,[],[],[],"[('Egypt', 'GPE'), ('BISHOP TAWADROS', 'ORG')]","['select', 'Egypts', 'gather', 'Gallery', 'BISHOP', 'blindfold', 'new', 'pope', 'witness', 'TAWADROS', 'Crowds', 'boy', 'coptic', 'altar']","['select', 'egypts', 'gather', 'gallery', 'bishop', 'blindfold', 'new', 'pope', 'witness', 'tawadros', 'crowds', 'boy', 'coptic', 'altar']",['tawadros'],2012-11-05
55210,306,265470586678022146,Who Will be The Next Prime Minister Of Pakistan ? http://t.co/vZCzJsjb,93610521,2012-11-05 15:08:14,,,,,[],[],[],"[('Pakistan', 'GPE')]","['Prime', 'Minister', 'next', 'Pakistan']","['prime', 'minister', 'next', 'pakistan']",[],2012-11-05
55454,307,265470880090562561,NYTimes: Coptic Church Chooses Pope Who Rejects Political Role http://t.co/GzU2gD31,790559,2012-11-05 15:09:24,Berlin,,,,[],[],[],[],"['role', 'reject', 'NYTimes', 'choose', 'Political', 'Pope', 'Coptic', 'Church']","['role', 'reject', 'nytimes', 'choose', 'political', 'pope', 'coptic', 'church']",[],2012-11-05
68105,497,265472449045491712,"UK PM orders investigation of child abuse claims: ABU DHABI, Nov 5 (Reuters) - British Prime Minister David Cameron... http://t.co/RbvlGUwu",257445718,2012-11-05 15:15:38,World,,,,[],[],[],"[('UK', 'GPE'), ('ABU DHABI', 'PERSON'), ('Reuters', 'ORG'), ('British', 'NORP'), ('David Cameron', 'PERSON')]","['Minister', 'Nov', 'UK', 'british', 'claim', 'ABU', 'Reuters', 'Cameron', 'order', 'investigation', 'child', 'abuse', 'Prime', 'PM', 'David', 'DHABI']","['minister', 'nov', 'uk', 'british', 'claim', 'abu', 'reuters', 'cameron', 'order', 'investigation', 'child', 'abuse', 'prime', 'pm', 'david', 'dhabi']",[],2012-11-05
67824,491,265473069781495809,"Heavy fighting in Palestinian area of #Damascus reported, as PLFP-GC, another of Assad's pensioner groups, strikes out to support him #Syria",325774787,2012-11-05 15:18:06,,,,,"['Damascus', 'Syria']",[],[],"[('Palestinian', 'NORP'), ('#Damascus', 'MONEY'), ('PLFP-GC', 'ORG'), ('Assad', 'GPE'), ('Syria', 'GPE')]","['pensioner', 'repoe', 'palestinian', 'fighting', 'group', 'strike', 'another', 'suppo', 'assad', 'area', 'heavy', 'PLFPGC']","['pensioner', 'repoe', 'palestinian', 'fighting', 'group', 'strike', 'another', 'suppo', 'assad', 'area', 'heavy', 'plfpgc']","['repoe', 'suppo', 'plfpgc']",2012-11-05
57747,341,265473153688535040,Protests against Putin on 'National Unity Day' #Russia http://t.co/gARjhZ38,704924858,2012-11-05 15:18:26,,,,,['Russia'],[],[],"[('Putin', 'PERSON'), (""'National Unity Day'"", 'WORK_OF_ART')]","['Day', 'National', 'Unity', 'Putin', 'Protests']","['day', 'national', 'unity', 'putin', 'protests']",[],2012-11-05
67870,492,265474072052391936,Yahoo News : Suicide attack hits central Syria http://t.co/ytFB2a0x,463933965,2012-11-05 15:22:05,All Around the Globe.,,,,[],[],[],"[('Syria', 'GPE')]","['Syria', 'attack', 'Suicide', 'hit', 'central', 'Yahoo', 'News']","['syria', 'attack', 'suicide', 'hit', 'central', 'yahoo', 'news']",[],2012-11-05
55455,307,265474252457779200,Introducing Bishop #Tawadros and the selection process which made him pope: http://t.co/OKQ7XCoU,233130887,2012-11-05 15:22:48,,,,,['Tawadros'],[],[],"[('Introducing Bishop', 'PERSON')]","['Introducing', 'make', 'pope', 'selection', 'process', 'Bishop']","['introducing', 'make', 'pope', 'selection', 'process', 'bishop']",[],2012-11-05
67973,493,265475057927729155,"Five bomb blasts hit Bahraini capital, two killed http://t.co/5aOWL6KR  #bahrain",61375366,2012-11-05 15:26:00,Bahrain,,,,['bahrain'],[],[],"[('Five', 'CARDINAL'), ('Bahraini', 'GPE'), ('two', 'CARDINAL'), ('#', 'CARDINAL')]","['two', 'kill', 'hit', 'bomb', 'five', 'capital', 'blast', 'Bahraini']","['two', 'kill', 'hit', 'bomb', 'five', 'capital', 'blast', 'bahraini']",[],2012-11-05
67974,493,265475284353036288,Bahrain: 2 Killed in Bomb Blasts,758990485,2012-11-05 15:26:54,,,,,[],[],[],"[('2', 'CARDINAL')]","['kill', 'Bomb', 'Bahrain', 'Blasts']","['kill', 'bomb', 'bahrain', 'blasts']",[],2012-11-05
67871,492,265476169292451840,A suicide car bomb attack near a military post in the central Syrian province of Hama killed… http://t.co/WziUSJZp,54246210,2012-11-05 15:30:25,Karachi,,,,[],[],[],"[('Syrian', 'NORP'), ('Hama', 'GPE')]","['post', 'attack', 'kill', 'military', 'bomb', 'suicide', 'car', 'central', 'Hama', 'syrian', '…', 'province', 'near']","['post', 'attack', 'kill', 'military', 'bomb', 'suicide', 'car', 'central', 'hama', 'syrian', 'province', 'near']",[],2012-11-05
67872,492,265476974707879938,"Suicide car bomb kills at least 50 Syrian soldiers, Assad loyalists in Hama province, Syrian observatory says - @Reuters",290357789,2012-11-05 15:33:37,USA,,,,[],[1652541],[],"[('at least 50', 'CARDINAL'), ('Syrian', 'NORP'), ('Assad', 'GPE'), ('Hama', 'GPE'), ('Syrian', 'NORP')]","['kill', 'least', 'bomb', 'suicide', 'car', 'Assad', 'Hama', 'loyalist', 'syrian', 'say', 'province', 'soldier', 'observatory']","['kill', 'least', 'bomb', 'suicide', 'car', 'assad', 'hama', 'loyalist', 'syrian', 'say', 'province', 'soldier', 'observatory']",[],2012-11-05
68106,497,265477566054408192,UK PM orders investigation of child abuse claims: ABU DHABI (Reuters) - British Prime Minister David Cameron on ... http://t.co/zdhgZRuW,154415604,2012-11-05 15:35:58,"New York, NY",,,,[],[],[],"[('UK', 'GPE'), ('ABU DHABI', 'ORG'), ('Reuters', 'ORG'), ('British', 'NORP'), ('David Cameron', 'PERSON')]","['Minister', 'UK', 'british', 'claim', 'ABU', 'Reuters', 'Cameron', 'order', 'investigation', 'child', 'abuse', 'Prime', 'PM', 'David', 'DHABI']","['minister', 'uk', 'british', 'claim', 'abu', 'reuters', 'cameron', 'order', 'investigation', 'child', 'abuse', 'prime', 'pm', 'david', 'dhabi']",[],2012-11-05
57687,339,265477859353698305,Our endorsements for the four #NewCanaan seats up in the State House and State Senate http://t.co/hvRavW5d #ctpolitics,55604811,2012-11-05 15:37:08,"New Canaan, CT",,,,"['NewCanaan', 'ctpolitics']",[],[],"[('four', 'CARDINAL'), ('NewCanaan', 'ORG'), ('the State House', 'ORG'), ('State Senate', 'ORG'), ('#', 'CARDINAL')]","['State', 'House', 'Senate', 'four', 'endorsement', 'seat']","['state', 'house', 'senate', 'four', 'endorsement', 'seat']",[],2012-11-05
55211,306,265478916544794624,Somalia: Somalia Establishes New Cabinet http://t.co/s244b0GH #Africa #africa #news,113244158,2012-11-05 15:41:20,News city,,,,"['Africa', 'africa', 'news']",[],[],"[('Somalia', 'GPE'), ('#Africa', 'MONEY')]","['New', 'Cabinet', 'establish', 'Somalia']","['new', 'cabinet', 'establish', 'somalia']",[],2012-11-05
67873,492,265479356720218113,Report: Suicide Bomb Kills 50 Syrian Troops: A Syrian activist group says a suicide car bomber has killed more than... http://t.co/B4RzmEsT,244317966,2012-11-05 15:43:05,Global,,,,[],[],[],"[('Syrian Troops', 'ORG'), ('Syrian', 'NORP')]","['Troops', 'Bomb', 'group', 'Suicide', 'bomber', 'kill', 'suicide', 'car', 'Kills', 'activist', 'syrian', 'Repo', 'say', 'Syrian']","['troops', 'bomb', 'group', 'suicide', 'bomber', 'kill', 'suicide', 'car', 'kills', 'activist', 'syrian', 'repo', 'say', 'syrian']",[],2012-11-05
68012,494,265479595879448576,"Agency: Nigeria floods kill 363 people, displace 2.1 m. http://t.co/ngimo32k",295552877,2012-11-05 15:44:02,Here,,,,[],[],[],"[('363', 'CARDINAL'), ('2.1', 'CARDINAL')]","['displace', 'Nigeria', 'kill', 'Agency', 'flood', 'people']","['displace', 'nigeria', 'kill', 'agency', 'flood', 'people']",[],2012-11-05
68013,494,265479725974159361,"Nigeria floods kill 363 people, displace 2.1 million: agency: ABUJA (Reuters) - Nigeria's worst flooding in at least... http://t.co/ncnlyQL3",552367974,2012-11-05 15:44:33,,,,,[],[],[],"[('363', 'CARDINAL'), ('2.1 million', 'CARDINAL'), ('Reuters', 'ORG'), ('Nigeria', 'GPE')]","['displace', 'kill', 'Nigeria', 'flooding', 'least', 'bad', 'Nigerias', 'ABUJA', 'agency', 'flood', 'people', 'million', 'Reuters']","['displace', 'kill', 'nigeria', 'flooding', 'least', 'bad', 'nigerias', 'abuja', 'agency', 'flood', 'people', 'million', 'reuters']",['nigerias'],2012-11-05
68014,494,265479738435465218,"Nigeria floods kill 363 people, displace 2.1 million: agency: ABUJA (Reuters) - Nigeria's worst flooding in at l... http://t.co/f2sW6jET",768469561,2012-11-05 15:44:36,,,,,[],[],[],"[('363', 'CARDINAL'), ('2.1 million', 'CARDINAL'), ('Reuters', 'ORG'), ('Nigeria', 'GPE')]","['displace', 'kill', 'Nigeria', 'flooding', 'bad', 'Nigerias', 'ABUJA', 'agency', 'flood', 'people', 'million', 'Reuters']","['displace', 'kill', 'nigeria', 'flooding', 'bad', 'nigerias', 'abuja', 'agency', 'flood', 'people', 'million', 'reuters']",['nigerias'],2012-11-05
67825,491,265480631784468480,Over 30 killed at Palestinian refugee camp near Syrian capital Damascus: http://t.co/cbbt8jzY,380648579,2012-11-05 15:48:09,France,,,,[],[],[],"[('Over 30', 'CARDINAL'), ('Palestinian', 'NORP'), ('Syrian', 'NORP'), ('Damascus', 'GPE')]","['Damascus', 'palestinian', 'kill', 'refugee', 'capital', 'syrian', 'camp', 'near']","['damascus', 'palestinian', 'kill', 'refugee', 'capital', 'syrian', 'camp', 'near']",[],2012-11-05
68107,497,265480871061114880,“@David_Cameron: Snr figure to lead independent investigation into claims of care home abuse in Wales-will report urgently” Double 0 Cameron,29073282,2012-11-05 15:49:06,"Lincoln, England",,,,[],[103065157],[],"[('@David_Cameron', 'PERSON'), ('Wales', 'GPE')]","['care', 'repo', 'figure', 'independent', 'claim', 'Waleswill', '""', 'cameron', 'investigation', 'urgently', 'Snr', 'lead', 'abuse', 'double', '“', 'home']","['care', 'repo', 'figure', 'independent', 'claim', 'waleswill', 'cameron', 'investigation', 'urgently', 'snr', 'lead', 'abuse', 'double', 'home']",['waleswill'],2012-11-05
68134,498,265481181276028928,"Wake Up Slumber S&amp;P Misled Towns With AAA Rembrandt Rating, Court Rules: Standard &amp; Poor’s misled investors by g... http://t.co/5MiXzqjR",67535822,2012-11-05 15:50:20,,,,,[],[],[],"[('Rembrandt Rating', 'PERSON'), ('Standard &amp', 'ORG'), ('Poor’s', 'ORG')]","['Towns', 'SampP', 'amp', 'Standard', 'AAA', 'Slumber', 'Rating', 'mislead', 'investor', 'Wake', 'Cou', 'Misled', 'Poor', 'Rembrandt', 'Rules', ""'""]","['towns', 'sampp', 'amp', 'standard', 'aaa', 'slumber', 'rating', 'mislead', 'investor', 'wake', 'cou', 'misled', 'poor', 'rembrandt', 'rules']",['sampp'],2012-11-05
55212,306,265482871546986496,"Somalia picks cabinet, balances old guard with newcomers - Chicago Tribune http://t.co/Ps4IiqL2 #Somalia",40152762,2012-11-05 15:57:03,Somalia,,,,['Somalia'],[],[],"[('Somalia', 'GPE'), ('Chicago', 'GPE'), ('Somalia', 'GPE')]","['old', 'pick', 'Chicago', 'balance', 'guard', 'newcomer', 'Tribune', 'somalia', 'cabinet']","['old', 'pick', 'chicago', 'balance', 'guard', 'newcomer', 'tribune', 'somalia', 'cabinet']",[],2012-11-05
68015,494,265482955680542720,"Nigeria floods kill 363 people, displace 2.1 mln -agency: ABUJA, Nov 5 (Reuters) - Nigeria's worst flooding in a... http://t.co/IH6HWnYy",372288784,2012-11-05 15:57:23,UK,,,,[],[],[],"[('363', 'CARDINAL'), ('2.1', 'CARDINAL'), ('5', 'CARDINAL'), ('Reuters', 'ORG'), ('Nigeria', 'GPE')]","['displace', 'kill', 'Nigeria', 'Nov', 'flooding', 'bad', 'mln', 'ABUJA', 'agency', 'Nigerias', 'flood', 'people', 'Reuters']","['displace', 'kill', 'nigeria', 'nov', 'flooding', 'bad', 'mln', 'abuja', 'agency', 'nigerias', 'flood', 'people', 'reuters']",['nigerias'],2012-11-05
23329,52,265483039658872832,So who will be president of the united states. Obama or romney?,361188801,2012-11-05 15:57:43,London,,,,[],[],[],[],"['state', 'Obama', 'president', 'unite', 'romney']","['state', 'obama', 'president', 'unite', 'romney']",[],2012-11-05
44190,174,265483714669191168,Where is there a decent fireworks place to go tonight?,782844103,2012-11-05 16:00:24,,,,,[],[],[],"[('tonight', 'TIME')]","['decent', 'tonight', 'firework', 'go', 'place']","['decent', 'tonight', 'firework', 'go', 'place']",[],2012-11-05
23330,52,265483769400680448,"Why isn’t misdirection of voting (e.g. robocalling with incorrect voting dates, lies about voting times) a serious federal offense? ugh.",20506446,2012-11-05 16:00:37,she/her,,,,[],[],[],[],"['voting', 'vote', 'federal', 'ugh', 'date', 'incorrect', '’', 'serious', 'eg', 'misdirection', 'offense', 'lie', 'time', 'robocalle']","['voting', 'vote', 'federal', 'ugh', 'date', 'incorrect', 'serious', 'eg', 'misdirection', 'offense', 'lie', 'time', 'robocalle']",['robocalle'],2012-11-05
23331,52,265483915941249024,'ROMNEY WILL WIN' - 2012 Presidential Election - Fox Nation http://t.co/Uedm9ZbA,27274022,2012-11-05 16:01:12,Blue State. Sigh,,,,[],[],[],[],"['Fox', 'ROMNEY', 'Election', 'WIN', 'nation', 'Presidential']","['fox', 'romney', 'election', 'win', 'nation', 'presidential']",[],2012-11-05
23332,52,265484184636780545,Don't forget to make your voice HEARD--Vote tomorrow!!,205405807,2012-11-05 16:02:16,"Boston, MA",,,,[],[],[],"[('HEARD', 'ORG'), ('tomorrow', 'DATE')]","['tomorrow', 'not', 'HEARDVote', 'make', 'forget', 'do', 'voice']","['tomorrow', 'not', 'heardvote', 'make', 'forget', 'do', 'voice']",['heardvote'],2012-11-05
44191,174,265484985799159809,It’s bonfire night. If you are going to one or a fireworks display. Keep warm!,39025177,2012-11-05 16:05:27,"London, UK",,,,[],[],[],"[('one', 'CARDINAL')]","['one', 'night', 'display', 'keep', 'firework', ""'"", 'bonfire', 'go', 'warm']","['one', 'night', 'display', 'keep', 'firework', 'bonfire', 'go', 'warm']",[],2012-11-05
68016,494,265485505930600448,"News by Yahoo Nigeria floods kill 363 people, displace 2.1 million: agency: ABUJA (Reuters) - Nigeria's worst fl...  http://t.co/ZqpQYTie",39049059,2012-11-05 16:07:31,World Wide,,,,[],[],[],"[('Yahoo Nigeria', 'LOC'), ('363', 'CARDINAL'), ('2.1 million', 'CARDINAL'), ('Reuters', 'ORG')]","['displace', 'Nigeria', 'kill', 'fl', 'Nigerias', 'ABUJA', 'agency', 'Yahoo', 'News', 'flood', 'people', 'worst', 'million', 'Reuters']","['displace', 'nigeria', 'kill', 'fl', 'nigerias', 'abuja', 'agency', 'yahoo', 'news', 'flood', 'people', 'worst', 'million', 'reuters']",['nigerias'],2012-11-05
23333,52,265485522451980288,"The time to hesitate is through. If you can vote today, do it. If you vote tomorrow, go early and get it done. Vote #Obama2012 #p2 #edshow",17258301,2012-11-05 16:07:35,🌊ResistanceDemocrat🌊,,,,"['Obama2012', 'p2', 'edshow']",[],[],"[('today', 'DATE'), ('tomorrow', 'DATE'), ('#Obama2012', 'MONEY')]","['tomorrow', 'early', 'vote', 'hesitate', 'get', 'time', 'today', 'do', 'go']","['tomorrow', 'early', 'vote', 'hesitate', 'get', 'time', 'today', 'do', 'go']",[],2012-11-05
23334,52,265485568799027200,"Make sure you go vote tomorrow and vote for the opportunity for some REAL ""change"", not 140 rounds of golf.",357822787,2012-11-05 16:07:46,Missouri,,,,[],[],[],"[('tomorrow', 'DATE'), ('REAL', 'PERSON'), ('140', 'CARDINAL')]","['tomorrow', 'round', 'vote', 'real', 'make', 'oppounity', 'sure', 'change', 'golf', 'go']","['tomorrow', 'round', 'vote', 'real', 'make', 'oppounity', 'sure', 'change', 'golf', 'go']",['oppounity'],2012-11-05
23335,52,265485623144628224,Heehee love this! Everybody go vote! Find Your Fucking Polling Place http://t.co/pTYiIVRk,630013359,2012-11-05 16:07:59,Sacramento adjacent,,,,[],[],[],[],"['vote', 'love', 'find', 'Heehee', 'Everybody', 'Fucking', 'polling', 'go', 'place']","['vote', 'love', 'find', 'heehee', 'everybody', 'fucking', 'polling', 'go', 'place']",[],2012-11-05
68017,494,265486503805849600,"Nigeria floods have killed 363 people since start of July, displaced 2.1 million people, agency says - @Reuters http://t.co/lM2NP5wj #sp4zee",134245524,2012-11-05 16:11:29,Approaching planet Earth,,,,['sp4zee'],[1652541],[],"[('363', 'CARDINAL'), ('July', 'DATE'), ('2.1 million', 'CARDINAL'), ('#', 'CARDINAL')]","['displace', 'kill', 'Nigeria', 'sta', 'agency', 'since', 'flood', 'people', 'say', 'million', 'July']","['displace', 'kill', 'nigeria', 'sta', 'agency', 'since', 'flood', 'people', 'say', 'million', 'july']",[],2012-11-05
23336,52,265486512395804672,If you don't vote tomorrow you can still complain... The rest of us just have the right to ignore you. #Forward,21443592,2012-11-05 16:11:31,,,,,['Forward'],[],[],"[('tomorrow', 'DATE'), ('#Forward', 'MONEY')]","['tomorrow', 'ignore', 'vote', 'not', '-PRON-', 'complain', 'still', 'right', 'rest', 'do']","['tomorrow', 'ignore', 'vote', 'not', 'complain', 'still', 'right', 'rest', 'do']",[],2012-11-05
23337,52,265486625797197824,And to be perfectly honest I see Mitt Romney winning.,20573555,2012-11-05 16:11:58,The Upspot,,,,[],[],[],"[('Mitt Romney', 'PERSON')]","['honest', 'win', 'Mitt', 'Romney', 'see', 'perfectly']","['honest', 'win', 'mitt', 'romney', 'see', 'perfectly']",[],2012-11-05
23338,52,265486776662102016,"Thanks to twitter, I will not forget today is the fifth of November and tomorrow is election day.",408131640,2012-11-05 16:12:34,"Chicago, IL",,,,[],[],[],"[('today', 'DATE'), ('fifth', 'ORDINAL'), ('November', 'DATE'), ('tomorrow', 'DATE'), ('election day', 'DATE')]","['tomorrow', 'thank', 'twitter', 'day', 'November', 'fifth', 'election', 'today', 'forget']","['tomorrow', 'thank', 'twitter', 'day', 'november', 'fifth', 'election', 'today', 'forget']",[],2012-11-05
23339,52,265487724683878400,Tomorrow is election day. DON'T FORGET TO VOTE.,106319379,2012-11-05 16:16:20,Binghamton University,,,,[],[],[],"[('Tomorrow', 'DATE'), ('election day', 'DATE')]","['tomorrow', 'vote', 'DONT', 'day', 'election', 'forget']","['tomorrow', 'vote', 'dont', 'day', 'election', 'forget']",[],2012-11-05
23340,52,265487732703363072,Can Paul Ryan help Romney win Wisconsin? He wins either way: http://t.co/Htl2Vv8f #WI #2012election,313545488,2012-11-05 16:16:22,"Washington, D.C.",,,,"['WI', '2012election']",[],[],"[('Paul Ryan', 'PERSON'), ('Romney', 'ORG'), ('Wisconsin', 'GPE'), ('#WI #2012election', 'MONEY')]","['Paul', 'either', 'win', 'Wisconsin', 'Romney', 'Ryan', 'way', 'help']","['paul', 'either', 'win', 'wisconsin', 'romney', 'ryan', 'way', 'help']",[],2012-11-05
44192,174,265487887913607168,Ancrum tonight! 😊 #bonfirenight #fireworks #excited 💥🎆🔥✨,277178002,2012-11-05 16:16:59,"Hawick, Scotland.",,,,"['bonfirenight', 'fireworks', 'excited']",[],[],"[('Ancrum', 'PERSON'), ('tonight', 'TIME'), ('#fireworks #', 'MONEY')]","['✨', '😊', '🎆', 'tonight', '🔥', '💥', 'ancrum']","['tonight', 'ancrum']",['ancrum'],2012-11-05
23341,52,265487904812462080,👍 “@TalknShit_24_7: I've never voted before. I'm voting tomorrow tho”,62922063,2012-11-05 16:17:03,"New York, NY",,,,[],[],[],"[('tomorrow', 'DATE')]","['have', 'tomorrow', 'be', 'vote', 'never', '-PRON-', '""', 'tho', '👍', '“']","['have', 'tomorrow', 'be', 'vote', 'never', 'tho']",[],2012-11-05
44193,174,265487980221833216,Err someone take me to a fireworks display tonight please :-) thanks in advance,31050818,2012-11-05 16:17:21,"London, England",,,,[],[],[],"[('tonight', 'TIME')]","['thank', 'display', 'please', 'tonight', 'firework', 'take', 'advance', 'err', 'someone']","['thank', 'display', 'please', 'tonight', 'firework', 'take', 'advance', 'err', 'someone']",[],2012-11-05
23342,52,265488143833239552,"hey everyone don't forget to vote! and when i mean dont forget to vote, i mean don't forget to vote for Romney! #futurepresident",387980583,2012-11-05 16:18:00,,,,,['futurepresident'],[],[],"[('Romney', 'ORG'), ('#futurepresident', 'MONEY')]","['not', 'vote', 'forget', 'mean', 'everyone', 'romney', 'hey', 'do']","['not', 'vote', 'forget', 'mean', 'everyone', 'romney', 'hey', 'do']",[],2012-11-05
23343,52,265488231963951104,"""@ImGayEveryday: I'm going to pray &amp; pray that Romney win tomorrow.""",147734536,2012-11-05 16:18:21,,,,,[],[2656808317],[],"[('Romney', 'ORG'), ('tomorrow', 'DATE')]","['tomorrow', 'be', '-PRON-', 'win', 'Romney', 'pray', 'amp', 'go']","['tomorrow', 'be', 'win', 'romney', 'pray', 'amp', 'go']",[],2012-11-05
57467,335,265488244727246848,No United Nations Monitors of American Elections: http://t.co/lJotLQoB via @ACLJ,28620023,2012-11-05 16:18:24,"West Palm Beach, FL",,,,[],[20791372],[],[],"['United', 'American', 'election', 'Monitors', 'Nations']","['united', 'american', 'election', 'monitors', 'nations']",[],2012-11-05
23344,52,265488282161393665,'ROMNEY WILL WIN' - 2012 Presidential Election - Fox Nation http://t.co/ufEAIPwc,176762456,2012-11-05 16:18:33,"Dover, PA",,,,[],[],[],[],"['Fox', 'ROMNEY', 'Election', 'WIN', 'nation', 'Presidential']","['fox', 'romney', 'election', 'win', 'nation', 'presidential']",[],2012-11-05
44194,174,265488391318163456,Got the fireworks and warming comfort foods! Bring on Bonfire night!!!,337857188,2012-11-05 16:18:59,Hyde,,,,[],[],[],[],"['night', 'Bonfire', 'get', 'food', 'firework', 'Bring', 'comfo', 'warm']","['night', 'bonfire', 'get', 'food', 'firework', 'bring', 'comfo', 'warm']",['comfo'],2012-11-05
23345,52,265488399664832512,Mitt Romney's Personality Problem - http://t.co/VuVIIlq6,360396254,2012-11-05 16:19:01,Texas,,,,[],[],[],"[(""Mitt Romney's"", 'PERSON'), ('Personality Problem - http://t.co/VuVIIlq6', 'ORG')]","['Problem', 'Romneys', 'Mitt', 'Personality']","['problem', 'romneys', 'mitt', 'personality']",[],2012-11-05
23346,52,265488446049632256,bummed i got this test and cant go see mitt romney speak,301332212,2012-11-05 16:19:12,Wilmington DE,,,,[],[],[],[],"['mitt', 'not', 'speak', 'get', 'can', 'test', 'see', 'bum', 'romney', 'go']","['mitt', 'not', 'speak', 'get', 'can', 'test', 'see', 'bum', 'romney', 'go']",[],2012-11-05
23347,52,265488743941677056,She told me if he don't win we will be messed up for ever and my future is everything mama please help,50280878,2012-11-05 16:20:23,United States,,,,[],[],[],[],"['tell', 'not', 'mess', 'future', 'please', 'everything', 'win', 'ever', 'mama', 'help', 'do']","['tell', 'not', 'mess', 'future', 'please', 'everything', 'win', 'ever', 'mama', 'help', 'do']",[],2012-11-05
68018,494,265489255588057088,"Nigeria floods kill 363 people, displace 2.1 mln -agency  #News",562192993,2012-11-05 16:22:25,INDIA,,,,['News'],[],[],"[('363', 'CARDINAL'), ('2.1', 'CARDINAL')]","['displace', 'kill', 'Nigeria', 'mln', 'agency', 'flood', 'people']","['displace', 'kill', 'nigeria', 'mln', 'agency', 'flood', 'people']",[],2012-11-05
68019,494,265489255613202432,"Nigeria floods kill 363 people, displace 2.1 mln -agency  #News",160085181,2012-11-05 16:22:25,| INDIA |,,,,['News'],[],[],"[('363', 'CARDINAL'), ('2.1', 'CARDINAL')]","['displace', 'kill', 'Nigeria', 'mln', 'agency', 'flood', 'people']","['displace', 'kill', 'nigeria', 'mln', 'agency', 'flood', 'people']",[],2012-11-05
23348,52,265489272084242432,First time voting... My vote definitely count,429366784,2012-11-05 16:22:29,,,,,[],[],[],"[('First', 'ORDINAL')]","['voting', 'definitely', 'vote', 'count', 'first', 'time']","['voting', 'definitely', 'vote', 'count', 'first', 'time']",[],2012-11-05
44195,174,265489473465360385,I'm going to a firework display and I won't be using one of those awful portaloos :-),61213924,2012-11-05 16:23:17,,,,,[],[],[],[],"['be', 'one', 'not', 'display', '-PRON-', 'firework', 'will', 'use', 'poaloo', 'awful', 'go']","['be', 'one', 'not', 'display', 'firework', 'will', 'use', 'poaloo', 'awful', 'go']",['poaloo'],2012-11-05
